"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L3268","dfs","org.apache.hadoop.fs.TestSymlinkHdfs.dfs;Lorg/apache/hadoop/hdfs/DistributedFileSystem;","L3260","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\TestSymlinkHdfs.java","56","3","56","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L3313","fc","org.apache.hadoop.fs.TestSymlinkHdfsFileContext.fc;LFileContext;","L3308","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\fs\TestSymlinkHdfsFileContext.java","29","3","29","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6178","HADOOP_PROXYUSER","org.apache.hadoop.test.HadoopUsersConfTestHelper.HADOOP_PROXYUSER;Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","39","3","39","73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6179","HADOOP_PROXYUSER_HOSTS","org.apache.hadoop.test.HadoopUsersConfTestHelper.HADOOP_PROXYUSER_HOSTS;Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","41","3","41","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6180","HADOOP_PROXYUSER_GROUPS","org.apache.hadoop.test.HadoopUsersConfTestHelper.HADOOP_PROXYUSER_GROUPS;Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","43","3","43","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6181","HADOOP_USER_PREFIX","org.apache.hadoop.test.HadoopUsersConfTestHelper.HADOOP_USER_PREFIX;Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","45","3","45","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6188","DEFAULT_USERS","org.apache.hadoop.test.HadoopUsersConfTestHelper.DEFAULT_USERS;[Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","105","3","105","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6189","DEFAULT_USERS_GROUP","org.apache.hadoop.test.HadoopUsersConfTestHelper.DEFAULT_USERS_GROUP;[Ljava/lang/String;","L6172","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HadoopUsersConfTestHelper.java","106","3","106","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6201","hdfsTestHelper","org.apache.hadoop.test.HFSTestCase.hdfsTestHelper;LMethodRule;","L989","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HFSTestCase.java","25","3","26","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6205","TEST_WAITFOR_RATIO_PROP","org.apache.hadoop.test.HTestCase.TEST_WAITFOR_RATIO_PROP;Ljava/lang/String;","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","30","3","30","77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6207","WAITFOR_RATIO_DEFAULT","org.apache.hadoop.test.HTestCase.WAITFOR_RATIO_DEFAULT;F","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","36","3","36","115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6211","waitForRatio","org.apache.hadoop.test.HTestCase.waitForRatio;F","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","38","3","38","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6213","testDir","org.apache.hadoop.test.HTestCase.testDir;LMethodRule;","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","40","3","41","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6214","jettyTestHelper","org.apache.hadoop.test.HTestCase.jettyTestHelper;LMethodRule;","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","43","3","44","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6218","exceptionHelper","org.apache.hadoop.test.HTestCase.exceptionHelper;LMethodRule;","L3606","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\HTestCase.java","46","3","47","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6250","PREFIX","org.apache.hadoop.test.KerberosTestUtils.PREFIX;Ljava/lang/String;","L6247","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\KerberosTestUtils.java","38","3","38","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6251","REALM","org.apache.hadoop.test.KerberosTestUtils.REALM;Ljava/lang/String;","L6247","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\KerberosTestUtils.java","40","3","40","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6253","CLIENT_PRINCIPAL","org.apache.hadoop.test.KerberosTestUtils.CLIENT_PRINCIPAL;Ljava/lang/String;","L6247","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\KerberosTestUtils.java","42","3","43","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6254","SERVER_PRINCIPAL","org.apache.hadoop.test.KerberosTestUtils.SERVER_PRINCIPAL;Ljava/lang/String;","L6247","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\KerberosTestUtils.java","45","3","46","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6255","KEYTAB_FILE","org.apache.hadoop.test.KerberosTestUtils.KEYTAB_FILE;Ljava/lang/String;","L6247","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\KerberosTestUtils.java","48","3","48","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6352","TEST_PROPERTIES_PROP","org.apache.hadoop.test.SysPropsForTestsLoader.TEST_PROPERTIES_PROP;Ljava/lang/String;","L6350","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\SysPropsForTestsLoader.java","29","3","29","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6378","TEST_DIR_PROP","org.apache.hadoop.test.TestDirHelper.TEST_DIR_PROP;Ljava/lang/String;","L1199","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestDirHelper.java","40","3","40","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6379","TEST_DIR_ROOT","org.apache.hadoop.test.TestDirHelper.TEST_DIR_ROOT;Ljava/lang/String;","L1199","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestDirHelper.java","41","3","41","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6388","TEST_DIR_TL","org.apache.hadoop.test.TestDirHelper.TEST_DIR_TL;Ljava/lang/ThreadLocal;","L1199","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestDirHelper.java","92","3","92","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6408","counter","org.apache.hadoop.test.TestDirHelper.counter;Ljava/util/concurrent/atomic/AtomicInteger;","L1199","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestDirHelper.java","129","3","129","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6433","HADOOP_MINI_HDFS","org.apache.hadoop.test.TestHdfsHelper.HADOOP_MINI_HDFS;Ljava/lang/String;","L6202","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestHdfsHelper.java","39","3","39","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6434","HDFS_CONF_TL","org.apache.hadoop.test.TestHdfsHelper.HDFS_CONF_TL;Ljava/lang/ThreadLocal;","L6202","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestHdfsHelper.java","41","3","41","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6438","HDFS_TEST_DIR_TL","org.apache.hadoop.test.TestHdfsHelper.HDFS_TEST_DIR_TL;Ljava/lang/ThreadLocal;","L6202","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestHdfsHelper.java","43","3","43","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6471","MINI_DFS","org.apache.hadoop.test.TestHdfsHelper.MINI_DFS;Lorg/apache/hadoop/hdfs/MiniDFSCluster;","L6202","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestHdfsHelper.java","131","3","131","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6556","TEST_SERVLET_TL","org.apache.hadoop.test.TestJettyHelper.TEST_SERVLET_TL;Ljava/lang/ThreadLocal;","L6215","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs-httpfs\src\test\java\org\apache\hadoop\test\TestJettyHelper.java","39","3","39","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6583","pgd","org.apache.hadoop.test.HdfsTestDriver.pgd;LProgramDriver;","L6581","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\HdfsTestDriver.java","29","3","29","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6607","LOG","org.apache.hadoop.test.MiniDFSClusterManager.LOG;LLog;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","61","3","62","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6608","dfs","org.apache.hadoop.test.MiniDFSClusterManager.dfs;Lorg/apache/hadoop/hdfs/MiniDFSCluster;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","64","3","64","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6609","writeDetails","org.apache.hadoop.test.MiniDFSClusterManager.writeDetails;Ljava/lang/String;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","65","3","65","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6610","numDataNodes","org.apache.hadoop.test.MiniDFSClusterManager.numDataNodes;I","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","66","3","66","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6611","nameNodePort","org.apache.hadoop.test.MiniDFSClusterManager.nameNodePort;I","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","67","3","67","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6612","dfsOpts","org.apache.hadoop.test.MiniDFSClusterManager.dfsOpts;Lorg/apache/hadoop/hdfs/server/common/HdfsServerConstants$StartupOption;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","68","3","68","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6616","writeConfig","org.apache.hadoop.test.MiniDFSClusterManager.writeConfig;Ljava/lang/String;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","69","3","69","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6617","conf","org.apache.hadoop.test.MiniDFSClusterManager.conf;LConfiguration;","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","70","3","70","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6618","format","org.apache.hadoop.test.MiniDFSClusterManager.format;Z","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","71","3","71","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L6619","SLEEP_INTERVAL_MS","org.apache.hadoop.test.MiniDFSClusterManager.SLEEP_INTERVAL_MS;J","L6592","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\test\MiniDFSClusterManager.java","73","3","73","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45624","serialVersionUID","org.apache.hadoop.hdfs.BlockMissingException.serialVersionUID;J","L30842","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockMissingException.java","34","3","34","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45625","filename","org.apache.hadoop.hdfs.BlockMissingException.filename;Ljava/lang/String;","L30842","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockMissingException.java","36","3","36","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45626","offset","org.apache.hadoop.hdfs.BlockMissingException.offset;J","L30842","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockMissingException.java","37","3","37","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45749","LOG","org.apache.hadoop.hdfs.BlockReaderLocal.LOG;LLog;","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","52","3","52","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45750","dataIn","org.apache.hadoop.hdfs.BlockReaderLocal.dataIn;Ljava/io/FileInputStream;","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","54","3","54","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45751","checksumIn","org.apache.hadoop.hdfs.BlockReaderLocal.checksumIn;Ljava/io/FileInputStream;","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","55","3","55","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45752","verifyChecksum","org.apache.hadoop.hdfs.BlockReaderLocal.verifyChecksum;Z","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","56","3","56","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45753","offsetFromChunkBoundary","org.apache.hadoop.hdfs.BlockReaderLocal.offsetFromChunkBoundary;I","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","64","3","64","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45755","skipBuf","org.apache.hadoop.hdfs.BlockReaderLocal.skipBuf;[B","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","66","3","66","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45756","slowReadBuff","org.apache.hadoop.hdfs.BlockReaderLocal.slowReadBuff;Ljava/nio/ByteBuffer;","L45712","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\BlockReaderLocal.java","73","3","73","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
